name,lat,long,address,rating,num_review
Sam's Tune Up Masters,32.751957,-117.0036389," Campo Road, Spring Valley, San Diego County, California, 91977, United States of America",5,1
La Mesa Auto Center,32.803473,-116.9941639," 2210, Fletcher Parkway, El Cajon, San Diego County, California, 92020, United States of America",5,1
Mister Fred's Auto Service,32.7280341,-116.9969866," Grand Avenue, Bancroft Point, San Diego County, California, 91977, United States of America",-1,-1
Nice & Easy Auto Body & Paint Inc.,32.595433,-117.0828049," 2350, Main Street, Chula Vista, San Diego County, California, 91911, United States of America",-1,-1
Econo Lube N' Tune & Brakes,32.58275649,-117.1057562," 772, 13th Street, Imperial Beach, San Diego County, California, 91932, United States of America",-1,-1
Sammy's Quality Auto Care,32.79747705,-116.9754197," 267, North Marshall Avenue, El Cajon, San Diego County, California, 92020, United States of America",5,10
Ramirez Transmission,32.79736138,-116.9754192," 259, North Marshall Avenue, El Cajon, San Diego County, California, 92020, United States of America",-1,-1
Grand Automotive,32.7280341,-116.9969866," Grand Avenue, Bancroft Point, San Diego County, California, 91977, United States of America",5,2
Banny Hom Automotive,32.795285,-116.9788309," 1240, West Main Street, El Cajon, San Diego County, California, 92020, United States of America",5,1
Mercedes-Benz Independent Service & Repair-Clifton Mercedes,32.794678,-116.9747049," 1033, West Main Street, El Cajon, San Diego County, California, 92020, United States of America",-1,-1
"Autohaus Stebel, Inc.",32.787387,-116.9513959," 885, East Washington Avenue, El Cajon, San Diego County, California, 92020, United States of America",-1,-1
Paradox Auto Repair,32.747295,-117.0033409," 3732, Bancroft Drive, Spring Valley, San Diego County, California, 91977, United States of America",-1,-1
J  A Auto Care Center,32.7280341,-116.9969866," Grand Avenue, Bancroft Point, San Diego County, California, 91977, United States of America",-1,-1
Bill's Mobile Auto Repair,32.81554017,-116.9678565," 1610, Pioneer Way, El Cajon, San Diego County, California, 92020, United States of America",-1,-1
R & S Mobile Fleet Service,32.7280341,-116.9969866," Grand Avenue, Bancroft Point, San Diego County, California, 91977, United States of America",-1,-1
La Jolla 76,32.839752,-117.2744809," 801, Pearl Street, La Jolla, San Diego, San Diego County, California, 92037, United States of America",-1,-1
Spring Valley Auto Repair,32.741768,-117.0041499," 9025, Olive Drive, Spring Valley, San Diego County, California, 91977, United States of America",-1,-1
Else,32.6551953,-116.9576308," Anchorage Place, Chula Vista, San Diego County, California, 91914, United States of America",-1,-1
Sam's Tune Up Masters,32.751957,-117.0036389," Campo Road, Spring Valley, San Diego County, California, 91977, United States of America",5,1
La Mesa Auto Center,32.803473,-116.9941639," 2210, Fletcher Parkway, El Cajon, San Diego County, California, 92020, United States of America",5,1
Mister Fred's Auto Service,32.7280341,-116.9969866," Grand Avenue, Bancroft Point, San Diego County, California, 91977, United States of America",-1,-1
Nice & Easy Auto Body & Paint Inc.,32.595433,-117.0828049," 2350, Main Street, Chula Vista, San Diego County, California, 91911, United States of America",-1,-1
Econo Lube N' Tune & Brakes,32.58275649,-117.1057562," 772, 13th Street, Imperial Beach, San Diego County, California, 91932, United States of America",-1,-1
Sammy's Quality Auto Care,32.79747705,-116.9754197," 267, North Marshall Avenue, El Cajon, San Diego County, California, 92020, United States of America",5,10
Ramirez Transmission,32.79736138,-116.9754192," 259, North Marshall Avenue, El Cajon, San Diego County, California, 92020, United States of America",-1,-1
Grand Automotive,32.7280341,-116.9969866," Grand Avenue, Bancroft Point, San Diego County, California, 91977, United States of America",5,2
Banny Hom Automotive,32.795285,-116.9788309," 1240, West Main Street, El Cajon, San Diego County, California, 92020, United States of America",5,1
Mercedes-Benz Independent Service & Repair-Clifton Mercedes,32.794678,-116.9747049," 1033, West Main Street, El Cajon, San Diego County, California, 92020, United States of America",-1,-1
"Autohaus Stebel, Inc.",32.787387,-116.9513959," 885, East Washington Avenue, El Cajon, San Diego County, California, 92020, United States of America",-1,-1
Paradox Auto Repair,32.747295,-117.0033409," 3732, Bancroft Drive, Spring Valley, San Diego County, California, 91977, United States of America",-1,-1
J  A Auto Care Center,32.7280341,-116.9969866," Grand Avenue, Bancroft Point, San Diego County, California, 91977, United States of America",-1,-1
Bill's Mobile Auto Repair,32.81554017,-116.9678565," 1610, Pioneer Way, El Cajon, San Diego County, California, 92020, United States of America",-1,-1
R & S Mobile Fleet Service,32.7280341,-116.9969866," Grand Avenue, Bancroft Point, San Diego County, California, 91977, United States of America",-1,-1
La Jolla 76,32.839752,-117.2744809," 801, Pearl Street, La Jolla, San Diego, San Diego County, California, 92037, United States of America",-1,-1
Spring Valley Auto Repair,32.741768,-117.0041499," 9025, Olive Drive, Spring Valley, San Diego County, California, 91977, United States of America",-1,-1
Else,32.6551953,-116.9576308," Anchorage Place, Chula Vista, San Diego County, California, 91914, United States of America",-1,-1
Sam's Tune Up Masters,32.751957,-117.0036389," Campo Road, Spring Valley, San Diego County, California, 91977, United States of America",5,1
La Mesa Auto Center,32.803473,-116.9941639," 2210, Fletcher Parkway, El Cajon, San Diego County, California, 92020, United States of America",5,1
Mister Fred's Auto Service,32.7280341,-116.9969866," Grand Avenue, Bancroft Point, San Diego County, California, 91977, United States of America",-1,-1
Econo Lube N' Tune & Brakes,32.58275649,-117.1057562," 772, 13th Street, Imperial Beach, San Diego County, California, 91932, United States of America",-1,-1
Sammy's Quality Auto Care,32.79747705,-116.9754197," 267, North Marshall Avenue, El Cajon, San Diego County, California, 92020, United States of America",5,10
Ramirez Transmission,32.79736138,-116.9754192," 259, North Marshall Avenue, El Cajon, San Diego County, California, 92020, United States of America",-1,-1
Grand Automotive,32.7280341,-116.9969866," Grand Avenue, Bancroft Point, San Diego County, California, 91977, United States of America",5,2
Banny Hom Automotive,32.795285,-116.9788309," 1240, West Main Street, El Cajon, San Diego County, California, 92020, United States of America",5,1
Mercedes-Benz Independent Service & Repair-Clifton Mercedes,32.794678,-116.9747049," 1033, West Main Street, El Cajon, San Diego County, California, 92020, United States of America",-1,-1
"Autohaus Stebel, Inc.",32.787387,-116.9513959," 885, East Washington Avenue, El Cajon, San Diego County, California, 92020, United States of America",-1,-1
Paradox Auto Repair,32.747295,-117.0033409," 3732, Bancroft Drive, Spring Valley, San Diego County, California, 91977, United States of America",-1,-1
J  A Auto Care Center,32.7280341,-116.9969866," Grand Avenue, Bancroft Point, San Diego County, California, 91977, United States of America",-1,-1
Bill's Mobile Auto Repair,32.81554017,-116.9678565," 1610, Pioneer Way, El Cajon, San Diego County, California, 92020, United States of America",-1,-1
R & S Mobile Fleet Service,32.7280341,-116.9969866," Grand Avenue, Bancroft Point, San Diego County, California, 91977, United States of America",-1,-1
La Jolla 76,32.839752,-117.2744809," 801, Pearl Street, La Jolla, San Diego, San Diego County, California, 92037, United States of America",-1,-1
Spring Valley Auto Repair,32.741768,-117.0041499," 9025, Olive Drive, Spring Valley, San Diego County, California, 91977, United States of America",-1,-1
Else,32.6551953,-116.9576308," Anchorage Place, Chula Vista, San Diego County, California, 91914, United States of America",-1,-1
Sam's Tune Up Masters,32.751957,-117.0036389," Campo Road, Spring Valley, San Diego County, California, 91977, United States of America",5,1
La Mesa Auto Center,32.803473,-116.9941639," 2210, Fletcher Parkway, El Cajon, San Diego County, California, 92020, United States of America",5,1
Mister Fred's Auto Service,32.7280341,-116.9969866," Grand Avenue, Bancroft Point, San Diego County, California, 91977, United States of America",-1,-1
Nice & Easy Auto Body & Paint Inc.,32.595433,-117.0828049," 2350, Main Street, Chula Vista, San Diego County, California, 91911, United States of America",-1,-1
Econo Lube N' Tune & Brakes,32.58275649,-117.1057562," 772, 13th Street, Imperial Beach, San Diego County, California, 91932, United States of America",-1,-1
Sammy's Quality Auto Care,32.79747705,-116.9754197," 267, North Marshall Avenue, El Cajon, San Diego County, California, 92020, United States of America",5,10
Ramirez Transmission,32.79736138,-116.9754192," 259, North Marshall Avenue, El Cajon, San Diego County, California, 92020, United States of America",-1,-1
Grand Automotive,32.7280341,-116.9969866," Grand Avenue, Bancroft Point, San Diego County, California, 91977, United States of America",5,2
Banny Hom Automotive,32.795285,-116.9788309," 1240, West Main Street, El Cajon, San Diego County, California, 92020, United States of America",5,1
Mercedes-Benz Independent Service & Repair-Clifton Mercedes,32.794678,-116.9747049," 1033, West Main Street, El Cajon, San Diego County, California, 92020, United States of America",-1,-1
"Autohaus Stebel, Inc.",32.787387,-116.9513959," 885, East Washington Avenue, El Cajon, San Diego County, California, 92020, United States of America",-1,-1
Paradox Auto Repair,32.747295,-117.0033409," 3732, Bancroft Drive, Spring Valley, San Diego County, California, 91977, United States of America",-1,-1
J  A Auto Care Center,32.7280341,-116.9969866," Grand Avenue, Bancroft Point, San Diego County, California, 91977, United States of America",-1,-1
Bill's Mobile Auto Repair,32.81554017,-116.9678565," 1610, Pioneer Way, El Cajon, San Diego County, California, 92020, United States of America",-1,-1
R & S Mobile Fleet Service,32.7280341,-116.9969866," Grand Avenue, Bancroft Point, San Diego County, California, 91977, United States of America",-1,-1
La Jolla 76,32.839752,-117.2744809," 801, Pearl Street, La Jolla, San Diego, San Diego County, California, 92037, United States of America",-1,-1
Spring Valley Auto Repair,32.741768,-117.0041499," 9025, Olive Drive, Spring Valley, San Diego County, California, 91977, United States of America",-1,-1
Else,32.6551953,-116.9576308," Anchorage Place, Chula Vista, San Diego County, California, 91914, United States of America",-1,-1
Sam's Tune Up Masters,32.751957,-117.0036389," Campo Road, Spring Valley, San Diego County, California, 91977, United States of America",5,1
La Mesa Auto Center,32.803473,-116.9941639," 2210, Fletcher Parkway, El Cajon, San Diego County, California, 92020, United States of America",5,1
Mister Fred's Auto Service,32.7280341,-116.9969866," Grand Avenue, Bancroft Point, San Diego County, California, 91977, United States of America",-1,-1
Nice & Easy Auto Body & Paint Inc.,32.595433,-117.0828049," 2350, Main Street, Chula Vista, San Diego County, California, 91911, United States of America",-1,-1
Econo Lube N' Tune & Brakes,32.58275649,-117.1057562," 772, 13th Street, Imperial Beach, San Diego County, California, 91932, United States of America",-1,-1
Sammy's Quality Auto Care,32.79747705,-116.9754197," 267, North Marshall Avenue, El Cajon, San Diego County, California, 92020, United States of America",5,10
Ramirez Transmission,32.79736138,-116.9754192," 259, North Marshall Avenue, El Cajon, San Diego County, California, 92020, United States of America",-1,-1
